name,category,lat,lon,tags
Verse Patat,fast_food,52.0361457,4.3165132,"{""amenity"": ""fast_food"", ""cuisine"": ""patat"", ""indoor_seating"": ""no"", ""name"": ""Verse Patat"", ""operator"": ""Broodhuys"", ""outdoor_seating"": ""no"", ""takeaway"": ""only""}"
Lindoo,cafe,52.0358707,4.315972,"{""amenity"": ""cafe"", ""construction:amenity"": ""cafe"", ""cuisine"": ""coffee_shop"", ""name"": ""Lindoo"", ""source"": ""survey"", ""website"": ""lindo.nl""}"
Hunkemöller,clothes,52.0366294,4.3152608,"{""brand"": ""Hunkemöller"", ""brand:wikidata"": ""Q2604175"", ""brand:wikipedia"": ""en:Hunkemöller"", ""clothes"": ""underwear"", ""name"": ""Hunkemöller"", ""shop"": ""clothes""}"
Enamorada Fashion,clothes,52.0362751,4.3155819,"{""addr:city"": ""Rijswijk"", ""addr:housenumber"": ""16"", ""addr:postcode"": ""2284DK"", ""addr:street"": ""Pr Constantijn Promenade"", ""brand"": ""Enamorada"", ""name"": ""Enamorada Fashion"", ""opening_hours"": ""Tu,We,Fr 10:00-17:30; Mo 12:00-17:30; Th 10:00-21:00; Sa 10:00-17:00; Su 12:00-17:00"", ""shop"": ""clothes"", ""source"": ""BAG;survey"", ""source:date"": ""2014-02-11""}"
Specsavers,optician,52.0363055,4.3152182,"{""addr:city"": ""Rijswijk"", ""addr:postcode"": ""2284DL"", ""addr:street"": ""Pr Constantijn Promenade"", ""brand"": ""Specsavers"", ""brand:wikidata"": ""Q2000610"", ""brand:wikipedia"": ""en:Specsavers"", ""name"": ""Specsavers"", ""shop"": ""optician"", ""source"": ""survey"", ""website"": ""https://www.specsavers.nl""}"
Mooon,clothes,52.0359877,4.3155258,"{""addr:city"": ""Rijswijk"", ""addr:postcode"": ""2284DL"", ""addr:street"": ""Pr Constantijn Promenade"", ""name"": ""Mooon"", ""shop"": ""clothes"", ""source"": ""survey""}"
Scapino,shoes,52.0362361,4.315293,"{""addr:city"": ""Rijswijk"", ""addr:postcode"": ""2284DL"", ""addr:street"": ""Pr Constantijn Promenade"", ""brand"": ""Scapino"", ""brand:wikidata"": ""Q2298792"", ""name"": ""Scapino"", ""shop"": ""shoes"", ""source"": ""survey""}"
(unnamed),vacant,52.0365077,4.3149101,"{""level"": ""1"", ""shop"": ""vacant""}"
Vodafone,mobile_phone,52.0361684,4.3153537,"{""addr:city"": ""Rijswijk"", ""addr:postcode"": ""2284DL"", ""addr:street"": ""Pr Constantijn Promenade"", ""brand"": ""Vodafone"", ""brand:wikidata"": ""Q122141"", ""brand:wikipedia"": ""en:Vodafone"", ""name"": ""Vodafone"", ""opening_hours"": ""Tu,We,Fr 09:30-17:30; Mo 12:00-17:30; Th 09:30-21:00; Sa 09:30-17:00; Su 12:00-17:00"", ""shop"": ""mobile_phone"", ""source"": ""survey"", ""wheelchair"": ""yes""}"
Woonmode,doityourself,52.0361318,4.3168466,"{""name"": ""Woonmode"", ""shop"": ""doityourself""}"
ijZvogel,ice_cream,52.0360757,4.3154444,"{""addr:city"": ""Rijswijk"", ""addr:postcode"": ""2284DL"", ""addr:street"": ""Pr Constantijn Promenade"", ""amenity"": ""ice_cream"", ""name"": ""ijZvogel"", ""operator:wikidata"": ""Q28172489"", ""source"": ""survey""}"
(unnamed),vacant,52.0368241,4.3158227,"{""shop"": ""vacant"", ""wheelchair"": ""yes""}"
Eye Wish,optician,52.0363811,4.3165853,"{""brand"": ""Eye Wish"", ""brand:wikidata"": ""Q62391641"", ""name"": ""Eye Wish"", ""opening_hours"": ""Mo-Fr 09:00-17:30; Sa 09:00-17:00"", ""operator"": ""GrandVision"", ""operator:wikidata"": ""Q15812731"", ""operator:wikipedia"": ""nl:GrandVision"", ""shop"": ""optician"", ""wheelchair"": ""yes""}"
TUI,travel_agency,52.0365603,4.3160137,"{""brand"": ""TUI"", ""brand:wikidata"": ""Q573103"", ""brand:wikipedia"": ""en:TUI Group"", ""name"": ""TUI"", ""opening_hours"": ""Tu-Fr 09:30-17:30; Mo 11:00-17:30; Sa 09:30-17:00"", ""shop"": ""travel_agency"", ""wheelchair"": ""yes""}"
Chicas,clothes,52.0367934,4.316181,"{""check_date:opening_hours"": ""2023-10-01"", ""name"": ""Chicas"", ""opening_hours:signed"": ""no"", ""shop"": ""clothes"", ""wheelchair"": ""yes""}"
Taco Verbeek,estate_agent,52.0362756,4.3164246,"{""check_date:opening_hours"": ""2023-10-01"", ""name"": ""Taco Verbeek"", ""office"": ""estate_agent"", ""opening_hours:signed"": ""no"", ""wheelchair"": ""yes""}"
Ringfoto Ben Hofland,photo,52.0367485,4.3159124,"{""email"": ""rijswijk@benhofland.nl"", ""name"": ""Ringfoto Ben Hofland"", ""opening_hours"": ""Tu,We,Fr 09:00-17:30; Th 09:00-17:30; Mo 11:00-17:30; Sa 09:00-17:00"", ""phone"": ""+31 70 394 8862"", ""shop"": ""photo"", ""website"": ""https://www.benhofland.nl/"", ""wheelchair"": ""yes""}"
Amara,clothes,52.0364452,4.3165444,"{""name"": ""Amara"", ""shop"": ""clothes""}"
Beau Belle,shoes,52.0366826,4.3164304,"{""name"": ""Beau Belle"", ""shop"": ""shoes""}"
Infocenter Bogaard,information,52.0362683,4.3166873,"{""information"": ""office"", ""name"": ""Infocenter Bogaard"", ""opening_hours"": ""Tu 13:00-15:00; Th 14:00-15:00; Fr 10:00-12:00"", ""source"": ""survey"", ""tourism"": ""information"", ""wheelchair"": ""yes""}"
Intertoys,toys,52.036685,4.3159991,"{""brand"": ""Intertoys"", ""brand:wikidata"": ""Q1891407"", ""brand:wikipedia"": ""nl:Intertoys"", ""name"": ""Intertoys"", ""opening_hours"": ""Tu-Fr 09:00-17:30; Mo 12:00-17:30; Sa 09:00-17:00; Su 12:00-17:00"", ""shop"": ""toys"", ""wheelchair"": ""yes""}"
Goudland,jewelry,52.0362091,4.3164596,"{""check_date:opening_hours"": ""2023-10-01"", ""name"": ""Goudland"", ""opening_hours:signed"": ""no"", ""shop"": ""jewelry"", ""wheelchair"": ""yes""}"
(unnamed),vacant,52.0363781,4.316295,"{""shop"": ""vacant"", ""wheelchair"": ""yes""}"
Holland & Barrett,health_food,52.0365345,4.3165395,"{""addr:city"": ""Rijswijk"", ""addr:housenumber"": ""27"", ""addr:postcode"": ""2284DH"", ""addr:street"": ""Pr Willem Alexander Prom"", ""brand"": ""Holland & Barrett"", ""brand:wikidata"": ""Q5880870"", ""brand:wikipedia"": ""en:Holland & Barrett"", ""name"": ""Holland & Barrett"", ""opening_hours"": ""Tu,We,Fr 09:30-17:30; Mo 12:00-17:30; Th 09:30-20:00; Sa 09:30-17:00; Su 12:00-17:00"", ""ref"": ""7641"", ""shop"": ""health_food"", ""wheelchair"": ""yes""}"
Bijou Brigitte,jewelry,52.036323,4.3166418,"{""brand"": ""Bijou Brigitte"", ""brand:wikidata"": ""Q599545"", ""brand:wikipedia"": ""de:Bijou Brigitte"", ""check_date:opening_hours"": ""2023-10-01"", ""name"": ""Bijou Brigitte"", ""opening_hours:signed"": ""no"", ""shop"": ""jewelry"", ""wheelchair"": ""yes""}"
(unnamed),vacant,52.0366365,4.3160215,"{""check_date"": ""2023-09-19"", ""shop"": ""vacant""}"
(unnamed),taxi,52.0374851,4.3228988,"{""amenity"": ""taxi""}"
(unnamed),vacant,52.0383536,4.3149096,"{""level"": ""0"", ""shop"": ""vacant""}"
't Haantje,platform,52.0236462,4.3458169,"{""bench"": ""yes"", ""bin"": ""yes"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""lit"": ""yes"", ""name"": ""'t Haantje"", ""public_transport"": ""platform"", ""ref:IFOPT"": ""NL:Q:42044902"", ""shelter"": ""yes"", ""tactile_paving"": ""yes"", ""zone"": ""5416""}"
't Haantje,platform,52.023264,4.3462346,"{""bench"": ""no"", ""bin"": ""yes"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""lit"": ""yes"", ""name"": ""'t Haantje"", ""public_transport"": ""platform"", ""ref:IFOPT"": ""NL:Q:42044901"", ""shelter"": ""no"", ""tactile_paving"": ""yes"", ""zone"": ""5416""}"
(unnamed),parking_entrance,52.0488111,4.3518886,"{""amenity"": ""parking_entrance""}"
(unnamed),parking_entrance,52.0483487,4.3508005,"{""amenity"": ""parking_entrance"", ""entrance"": ""service""}"
Randstad,company,52.0484913,4.3512203,"{""level"": ""10"", ""name"": ""Randstad"", ""office"": ""company"", ""website"": ""https://www.randstad.nl/""}"
(unnamed),vending_machine,52.0394667,4.3195728,"{""amenity"": ""vending_machine"", ""check_date"": ""2024-04-21"", ""currency:EUR"": ""yes"", ""indoor"": ""yes"", ""operator"": ""Nederlandse Spoorwegen"", ""payment:coins"": ""yes"", ""payment:credit_cards"": ""yes"", ""payment:maestro"": ""yes"", ""vending"": ""public_transport_tickets""}"
(unnamed),bench,52.039331,4.3199375,"{""amenity"": ""bench"", ""backrest"": ""yes"", ""layer"": ""-1""}"
(unnamed),bench,52.0392312,4.3197267,"{""amenity"": ""bench"", ""backrest"": ""yes"", ""layer"": ""-1""}"
(unnamed),bench,52.0388909,4.3202925,"{""amenity"": ""bench"", ""backrest"": ""yes"", ""layer"": ""-1""}"
(unnamed),bench,52.0388346,4.3203423,"{""amenity"": ""bench"", ""backrest"": ""yes"", ""layer"": ""-1""}"
(unnamed),bench,52.0387572,4.3207807,"{""amenity"": ""bench"", ""backrest"": ""yes"", ""layer"": ""-1""}"
(unnamed),bench,52.0387846,4.3208231,"{""amenity"": ""bench"", ""backrest"": ""yes"", ""layer"": ""-1""}"
(unnamed),bench,52.0383184,4.3210586,"{""amenity"": ""bench"", ""backrest"": ""yes"", ""layer"": ""-1""}"
(unnamed),bench,52.0383048,4.3210947,"{""amenity"": ""bench"", ""backrest"": ""yes"", ""layer"": ""-1""}"
(unnamed),bench,52.0372895,4.3222032,"{""amenity"": ""bench"", ""backrest"": ""yes"", ""layer"": ""-1""}"
(unnamed),bench,52.0373598,4.322629,"{""amenity"": ""bench"", ""backrest"": ""yes"", ""layer"": ""-1""}"
(unnamed),bench,52.0374986,4.3219977,"{""amenity"": ""bench"", ""backrest"": ""yes"", ""layer"": ""-1""}"
(unnamed),bench,52.0376408,4.3220957,"{""amenity"": ""bench"", ""backrest"": ""yes"", ""layer"": ""-1""}"
(unnamed),bench,52.0379606,4.3213363,"{""amenity"": ""bench"", ""backrest"": ""yes"", ""layer"": ""-1""}"
(unnamed),bench,52.0380646,4.3215514,"{""amenity"": ""bench"", ""backrest"": ""yes"", ""layer"": ""-1""}"
Runnerz,company,52.0484542,4.3512753,"{""level"": ""11"", ""name"": ""Runnerz"", ""office"": ""company"", ""website"": ""https://www.runnerz.nl""}"
Herenstraat,platform,52.0563994,4.3381558,"{""bench"": ""yes"", ""bin"": ""yes"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""lit"": ""yes"", ""name"": ""Herenstraat"", ""public_transport"": ""platform"", ""ref:IFOPT"": ""NL:Q:32005109"", ""shelter"": ""yes"", ""tactile_paving"": ""yes"", ""tram"": ""yes""}"
"Rijswijk, Herenstraat",stop_position,52.05698,4.3382698,"{""bus"": ""yes"", ""name"": ""Rijswijk, Herenstraat"", ""public_transport"": ""stop_position""}"
"Rijswijk, Herenstraat",stop_position,52.056416,4.3382016,"{""bus"": ""yes"", ""name"": ""Rijswijk, Herenstraat"", ""public_transport"": ""stop_position""}"
"Rijswijk, Herenstraat",stop_position,52.0571133,4.3386185,"{""bus"": ""yes"", ""name"": ""Rijswijk, Herenstraat"", ""public_transport"": ""stop_position""}"
"Rijswijk, Broeksloot",stop_position,52.0591393,4.335651,"{""bus"": ""yes"", ""name"": ""Rijswijk, Broeksloot"", ""public_transport"": ""stop_position""}"
Herenstraat,stop_position,52.0574649,4.3373217,"{""bus"": ""yes"", ""name"": ""Herenstraat"", ""network"": ""Rail Haaglanden"", ""network:wikidata"": ""Q108718111"", ""operator"": ""HTM"", ""operator:wikidata"": ""Q132168"", ""public_transport"": ""stop_position"", ""railway"": ""tram_stop"", ""source"": ""HTM"", ""tram"": ""yes"", ""zone"": ""5416""}"
Broeksloot,platform,52.0591185,4.3356068,"{""bench"": ""yes"", ""bin"": ""yes"", ""name"": ""Broeksloot"", ""public_transport"": ""platform"", ""shelter"": ""no"", ""tactile_paving"": ""yes"", ""tram"": ""yes""}"
"Rijswijk, Bilderdijklaan",stop_position,52.0582257,4.3414935,"{""bus"": ""yes"", ""name"": ""Rijswijk, Bilderdijklaan"", ""public_transport"": ""stop_position""}"
"Rijswijk, Geestbrug",stop_position,52.0591878,4.3437761,"{""bus"": ""yes"", ""name"": ""Rijswijk, Geestbrug"", ""public_transport"": ""stop_position""}"
(unnamed),charging_station,52.017186,4.3287537,"{""access"": ""yes"", ""amenity"": ""charging_station"", ""capacity"": ""2"", ""fee"": ""yes"", ""motorcar"": ""yes"", ""operator"": ""Samenwerkende Gemeenten Zuid-Holland"", ""payment:contactless"": ""yes"", ""ref"": ""SGZH2-02273"", ""socket:type2"": ""2""}"
(unnamed),public_bookcase,52.0252508,4.3154665,"{""amenity"": ""public_bookcase"", ""check_date"": ""2023-06-02"", ""note"": ""alleen als school open is"", ""public_bookcase:type"": ""reading_box"", ""source"": ""survey""}"
(unnamed),artwork,52.0254224,4.3153389,"{""tourism"": ""artwork""}"
Volmerlaan (Zuid),platform,52.0361306,4.3311363,"{""bench"": ""no"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Volmerlaan (Zuid)"", ""public_transport"": ""platform"", ""ref:IFOPT"": ""NL:Q:42044701"", ""shelter"": ""no"", ""zone"": ""5416""}"
Volmerlaan (Zuid),platform,52.0360968,4.331658,"{""bench"": ""no"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Volmerlaan (Zuid)"", ""public_transport"": ""platform"", ""ref:IFOPT"": ""NL:Q:42044702"", ""shelter"": ""no"", ""zone"": ""5416""}"
Treubstraat,platform,52.0395986,4.3257801,"{""bench"": ""yes"", ""bin"": ""no"", ""bus"": ""yes"", ""check_date:shelter"": ""2025-10-12"", ""highway"": ""bus_stop"", ""name"": ""Treubstraat"", ""public_transport"": ""platform"", ""ref:IFOPT"": ""NL:Q:42046504"", ""shelter"": ""yes"", ""zone"": ""5416""}"
Treubstraat,platform,52.0389074,4.3268835,"{""bench"": ""yes"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Treubstraat"", ""public_transport"": ""platform"", ""ref:IFOPT"": ""NL:Q:42046503"", ""shelter"": ""yes"", ""zone"": ""5416""}"
"Rijswijk, Bogaard stadscentrum",stop_position,52.0347061,4.3171638,"{""bus"": ""yes"", ""name"": ""Rijswijk, Bogaard stadscentrum"", ""public_transport"": ""stop_position""}"
Prinses Beatrixlaan,platform,52.0338237,4.3144866,"{""bench"": ""yes"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Prinses Beatrixlaan"", ""name:etymology:wikidata"": ""Q29574"", ""public_transport"": ""platform"", ""ref:IFOPT"": ""NL:Q:32005409"", ""shelter"": ""yes"", ""zone"": ""5416""}"
Dr. H.J. van Mooklaan,platform,52.0324654,4.3096732,"{""bench"": ""yes"", ""bin"": ""yes"", ""bus"": ""yes"", ""check_date:shelter"": ""2024-03-08"", ""highway"": ""bus_stop"", ""name"": ""Dr. H.J. van Mooklaan"", ""public_transport"": ""platform"", ""ref:IFOPT"": ""NL:Q:42045203"", ""shelter"": ""yes"", ""zone"": ""5416""}"
Dr. H.J. van Mooklaan,platform,52.0325318,4.3107049,"{""bench"": ""yes"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Dr. H.J. van Mooklaan"", ""public_transport"": ""platform"", ""ref:IFOPT"": ""NL:Q:42045204"", ""shelter"": ""yes"", ""zone"": ""5416""}"
Geldmaat,atm,52.0285047,4.3147767,"{""amenity"": ""atm"", ""brand"": ""Geldmaat"", ""brand:wikidata"": ""Q74051230"", ""brand:wikipedia"": ""nl:Geldmaat"", ""name"": ""Geldmaat"", ""operator"": ""Geldmaat"", ""operator:wikidata"": ""Q74051230"", ""operator:wikipedia"": ""nl:Geldmaat"", ""source"": ""survey"", ""survey:date"": ""2020-06-12""}"
De Buytenplaets,cafe,52.0129739,4.3259345,"{""addr:city"": ""Rijswijk"", ""addr:housenumber"": ""1"", ""addr:postcode"": ""2286KJ"", ""addr:street"": ""Sionsweg"", ""amenity"": ""cafe"", ""indoor_seating"": ""yes"", ""name"": ""De Buytenplaets"", ""note"": ""Closed until further notice"", ""opening_hours"": ""closed"", ""operator"": ""Closed indefinitely"", ""website"": ""https://www.buytenplaets-sion.nl/"", ""wheelchair"": ""yes""}"
(unnamed),playground,52.0130201,4.326138,"{""access"": ""customers"", ""leisure"": ""playground""}"
(unnamed),bench,52.0296498,4.3236778,"{""amenity"": ""bench"", ""backrest"": ""yes""}"
(unnamed),post_box,52.0417544,4.3129958,"{""amenity"": ""post_box"", ""colour"": ""orange"", ""operator"": ""PostNL"", ""operator:wikidata"": ""Q5921598"", ""operator:wikipedia"": ""nl:PostNL""}"
(unnamed),charging_station,52.0400733,4.3140495,"{""access"": ""yes"", ""alt_ref"": ""GRW125"", ""amenity"": ""charging_station"", ""capacity"": ""2"", ""fee"": ""yes"", ""motorcar"": ""yes"", ""operator"": ""Samenwerkende Gemeenten Zuid-Holland"", ""ref"": ""SGZH2-01354"", ""socket:type2"": ""2"", ""source"": ""survey""}"
(unnamed),playground,52.040728,4.307801,"{""leisure"": ""playground"", ""source"": ""survey""}"
(unnamed),waste_basket,52.0385403,4.2991002,"{""amenity"": ""waste_basket""}"
(unnamed),waste_basket,52.0217532,4.3123861,"{""amenity"": ""waste_basket""}"
(unnamed),bench,52.0386498,4.3197586,"{""amenity"": ""bench""}"
(unnamed),bench,52.0386052,4.3198095,"{""amenity"": ""bench""}"
(unnamed),waste_basket,52.0386283,4.3197908,"{""amenity"": ""waste_basket""}"
Personal Fitness,fitness_centre,52.0361442,4.306405,"{""addr:city"": ""Rijswijk"", ""addr:housenumber"": ""83"", ""addr:postcode"": ""2285EC"", ""addr:street"": ""Minister Talmalaan"", ""leisure"": ""fitness_centre"", ""name"": ""Personal Fitness"", ""phone"": ""+31 70 218 1009"", ""source"": ""survey"", ""website"": ""https://www.personalfitnessnederland.nl/vestigingen/rijswijk/contact-personal-fitness-rijswijk""}"
(unnamed),public_bookcase,52.0312104,4.3119491,"{""amenity"": ""public_bookcase"", ""level"": ""1"", ""source"": ""survey""}"
(unnamed),atm,52.0356869,4.3154434,"{""amenity"": ""atm"", ""brand"": ""Geldmaat"", ""brand:wikidata"": ""Q74051230"", ""level"": ""1"", ""operator"": ""Geldmaat"", ""operator:wikidata"": ""Q74051230"", ""source"": ""survey""}"
(unnamed),information,52.0393111,4.3189333,"{""check_date"": ""2024-04-21"", ""description"": ""Wandelroute netwerk Hof van Delfland"", ""hiking"": ""yes"", ""information"": ""map"", ""map_size"": ""region"", ""tourism"": ""information""}"
(unnamed),waste_basket,52.0179132,4.3138444,"{""amenity"": ""waste_basket"", ""material"": ""metal""}"
Schaapweg,platform,52.0309141,4.3041493,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Schaapweg"", ""public_transport"": ""platform"", ""ref:IFOPT"": ""NL:Q:42046102"", ""route_ref"": ""30"", ""shelter"": ""yes"", ""zone"": ""5416""}"
Schaapweg,platform,52.0313631,4.305364,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Schaapweg"", ""public_transport"": ""platform"", ""ref:IFOPT"": ""NL:Q:42046101"", ""route_ref"": ""30"", ""shelter"": ""yes"", ""zone"": ""5416""}"
Brasserie 'Bijna Thuis',restaurant,52.0451991,4.3030142,"{""amenity"": ""restaurant"", ""name"": ""Brasserie 'Bijna Thuis'"", ""opening_hours"": ""Mo-Th 10:00-21:00; Fr-Sa 10:00-22:00; Su 10:00-21:00"", ""phone"": ""+31 70 219 7720"", ""website"": ""https://www.brasseriebijnathuis.nl"", ""wheelchair"": ""yes""}"
(unnamed),firepit,52.0263053,4.3060375,"{""access"": ""private"", ""leisure"": ""firepit""}"
(unnamed),bench,52.0270412,4.306357,"{""amenity"": ""bench"", ""backrest"": ""yes""}"
(unnamed),bench,52.0257755,4.3061373,"{""amenity"": ""bench"", ""backrest"": ""yes""}"
(unnamed),bench,52.0258066,4.3061495,"{""amenity"": ""bench"", ""backrest"": ""yes""}"
(unnamed),bench,52.0270106,4.3075145,"{""amenity"": ""bench"", ""backrest"": ""yes""}"
(unnamed),waste_basket,52.026503,4.3057238,"{""amenity"": ""waste_basket""}"
(unnamed),bench,52.0265068,4.3057375,"{""amenity"": ""bench"", ""backrest"": ""yes""}"
(unnamed),bench,52.0277157,4.309966,"{""amenity"": ""bench"", ""backrest"": ""yes""}"
(unnamed),bench,52.0277235,4.3100198,"{""amenity"": ""bench"", ""backrest"": ""yes""}"
(unnamed),bench,52.0275993,4.3103291,"{""amenity"": ""bench"", ""backrest"": ""yes""}"
(unnamed),bench,52.0276649,4.3102707,"{""amenity"": ""bench"", ""backrest"": ""yes""}"
(unnamed),bench,52.0274362,4.3102782,"{""amenity"": ""bench"", ""backrest"": ""yes""}"
(unnamed),picnic_site,52.0137997,4.3265532,"{""access"": ""private"", ""tourism"": ""picnic_site""}"
(unnamed),bicycle_parking,52.0184248,4.3280527,"{""amenity"": ""bicycle_parking"", ""capacity"": ""4"", ""source"": ""survey""}"
(unnamed),bicycle_parking,52.0183784,4.328022,"{""amenity"": ""bicycle_parking"", ""capacity"": ""4"", ""source"": ""survey""}"
Piano Metropool,musical_instrument,52.0272141,4.3561435,"{""addr:city"": ""Rijswijk"", ""addr:housenumber"": ""114"", ""addr:postcode"": ""2289EZ"", ""addr:street"": ""Patrijsweg"", ""name"": ""Piano Metropool"", ""shop"": ""musical_instrument"", ""website"": ""https://pianometropool.nl/""}"
(unnamed),charging_station,52.0273373,4.3552696,"{""access"": ""customers"", ""amenity"": ""charging_station"", ""capacity"": ""2"", ""fee"": ""yes"", ""motorcar"": ""yes"", ""operator"": ""Eneco"", ""operator:wikidata"": ""Q1341079"", ""payment:contactless"": ""yes"", ""ref"": ""ENECO_G20141"", ""socket:type2"": ""2"", ""socket:type2:output"": ""8.3 kW""}"
Hans Anders,optician,52.0365847,4.3153011,"{""brand"": ""Hans Anders"", ""brand:wikidata"": ""Q1884976"", ""brand:wikipedia"": ""nl:Hans Anders"", ""name"": ""Hans Anders"", ""shop"": ""optician""}"
